SurrogateId,Period,[Australian dollar ],[Brazilian real ],[Canadian dollar ],[Swiss franc ],[Chinese yuan renminbi ],[Czech koruna ],[Danish krone ],[UK pound sterling ],[Hong Kong dollar ],[Croatian kuna ],[Hungarian forint ],[Indonesian rupiah ],[Israeli shekel ],[Indian rupee ],[Iceland krona ],[Japanese yen ],[Korean won ],[Mexican peso ],[Malaysian ringgit ],[Norwegian krone ],[New Zealand dollar ],[Philippine peso ],[Polish zloty ],[Romanian leu ],[Russian rouble ],[Swedish krona ],[Singapore dollar ],[Thai baht ],[Turkish lira ],[US dollar ],[South African rand ],[EU euro ]
1718,2013/05/22,1.025535866,2.038535944,1.030333514,0.974928422,6.131084114,20.17256055,5.767623617,0.662152751,7.761433104,5.861255127,223.6787124,9764.8611,3.695658903,55.56527122,0,103.1184709,1114.880446,12.3230674,3.021512033,5.776522479,1.232144239,41.20869767,3.23330496,3.364466455,31.20173334,6.612319121,1.262400371,29.80035595,1.840981196,1,9.505223245,0.77381413
1719,2013/05/21,1.02184051,2.043603296,1.026892585,0.969687549,6.136716928,20.2844707,5.792554018,0.659956474,7.761775222,5.88473496,225.7267216,9762.272657,3.668583864,55.41504741,0,102.8524794,1110.858076,12.31058604,3.019975128,5.834369656,1.226566143,41.29799471,3.256489974,3.380460127,31.26589461,6.653194466,1.259832116,29.81967978,1.848904088,1,9.551531167,0.777242344
1720,2013/05/20,1.022329417,2.033299619,1.027931222,0.969423481,6.138878083,20.32288182,5.798490625,0.657900879,7.762078892,5.890453591,225.6204777,9762.763557,3.661324204,55.08519412,0,102.5908348,1118.797168,12.31657979,3.014004513,5.846339376,1.226172878,41.22150471,3.253792889,3.382323193,31.32965067,6.671905392,1.255115537,29.81016105,1.84672839,1,9.460904069,0.778028476
1721,2013/05/17,1.026964022,2.028129614,1.027274847,0.967363432,6.141891367,20.19504235,5.790970549,0.65642241,7.763695703,5.883130002,225.7828891,9755.948403,3.662677753,54.86517989,0,102.4710545,1117.289611,12.30888181,3.021990831,5.858497164,1.23684824,41.156267,3.24065584,3.370114228,31.38363509,6.676664854,1.255420002,29.78009169,1.837438806,1,9.384101329,0.777061155
1722,2013/05/16,1.017843289,2.028782002,1.01939488,0.965399535,6.149185415,20.15515904,5.781923972,0.655934833,7.763304888,5.872381691,225.3762607,9758.138092,3.645461598,54.77501939,0,102.5213344,1118.572537,12.26501164,3.011481769,5.846392552,1.225446082,41.29635376,3.244918542,3.362451513,31.38479441,6.663537626,1.252909232,29.79984484,1.830178433,1,9.365399535,0.77579519
1723,2013/05/15,1.011738184,2.02091107,1.02091107,0.971626244,6.14505597,20.21377488,5.794387438,0.657960199,7.761893657,5.878031716,227.1999378,9755.309391,3.669309701,54.7673352,0,102.6430348,1116.868781,12.15679415,3.001554726,5.862484453,1.217506219,41.26710199,3.25147699,3.370258085,31.47699005,6.68221393,1.247279229,29.74968905,1.824004975,1,9.314365672,0.777363184
1724,2013/05/14,1.00793712,2.007628882,1.013870694,0.956769669,6.142791092,19.94837019,5.743315096,0.65357941,7.761886414,5.828003391,227.7336827,9741.850967,3.641057255,54.76535409,0,101.6259536,1110.433844,12.15681591,2.988903445,5.810665023,1.214225168,41.17284426,3.210680435,3.337828466,31.33621022,6.652770286,1.241273021,29.71025661,1.811358557,1,9.213223395,0.770594128
1725,2013/05/13,1.002312495,2.015493718,1.009172898,0.956139675,6.146766361,19.92137516,5.745317197,0.650659061,7.76142758,5.828644107,226.1080706,9739.219918,3.58575503,54.73776305,0,101.7574963,1112.1406,12.10799353,2.997764588,5.806675403,1.207276652,41.15239343,3.203191243,3.332999306,31.32505974,6.60618207,1.240268249,29.68010483,1.807600401,1,9.095274802,0.770831727
1726,2013/05/10,0.999230059,2.020634432,1.009624269,0.957037265,6.142747151,19.87064983,5.739913767,0.650061595,7.760471204,5.829457961,225.7314444,9736.603018,3.565599014,54.9052972,0,101.5860795,1106.020942,12.06413613,2.987295966,5.794579612,1.202879581,41.14567293,3.190252541,3.333692639,31.37126578,6.583846628,1.237295966,29.77979674,1.801894056,1,9.092392978,0.769941484
1727,2013/05/09,0.978389895,2.005478618,1.00357632,0.935169685,6.130878101,19.62562776,5.671511186,0.642482118,7.759625628,5.761147466,223.0482423,9725.110333,3.551590321,54.28093137,0,98.76731091,1091.477705,11.98797748,2.973976564,5.743798509,1.181707503,40.83777203,3.139704763,3.291203774,31.14442246,6.497869426,1.228427941,29.42017958,1.794475727,1,8.981737939,0.76091919
1728,2013/05/08,0.980053293,2.0058622,1.004187286,0.939170156,6.141225733,19.68937952,5.674533689,0.644765893,7.760487248,5.763989341,223.3041492,9729.333841,3.558507804,54.12485725,0,98.88846593,1082.261134,12.03448801,2.9617815,5.779215836,1.189874381,40.74609821,3.148915112,3.283060525,31.13947469,6.501865246,1.228625809,29.3498287,1.79444233,1,9.064179673,0.761324705
1729,2013/05/07,0.984817273,2.012207218,1.005188067,0.940947585,6.153810941,19.64370184,5.685969329,0.644083314,7.761806668,5.776073854,226.0242618,9736.03418,3.563363088,54.08789197,0,99.16838331,1091.142138,12.12657359,2.980849928,5.828564889,1.18440528,40.88426032,3.167772946,3.292896925,31.01396201,6.506981003,1.232700084,29.53994049,1.800106813,1,9.057907988,0.762951095
1730,2013/05/06,0.976653696,2.012130922,1.008392462,0.936903944,6.166628519,19.60250248,5.68612192,0.643244068,7.75959411,5.777141985,226.1387045,9734.00473,3.569161517,54.16495003,0,99.32097353,1095.155261,12.08697642,2.977492943,5.816739147,1.173418784,40.85679408,3.16739147,3.290989548,31.0826276,6.526512551,1.231708248,29.55977722,1.796215763,1,8.979552911,0.762951095
1731,2013/05/03,0.974531036,2.008082965,1.011361903,0.932972396,6.155635199,19.55162422,5.683468049,0.642900717,7.759188653,5.782141223,225.8044838,9741.22312,3.557419552,53.92481318,0,98.06313863,1096.408418,12.1705048,3.034161964,5.801052311,1.173631234,40.84489858,3.157465304,3.281302425,31.12764984,6.505032789,1.233262163,29.57983834,1.795256977,1,8.955086167,0.762543846
1732,2013/05/02,0.975741036,2.003335608,1.007126071,0.928208627,6.156015465,19.44507619,5.652262907,0.641801228,7.759608824,5.748010007,225.2141612,9737.184444,3.566825866,53.76468804,0,97.82427413,1101.39489,12.16958532,3.05041316,5.751269805,1.178075961,40.89151694,3.143431127,3.276097339,31.23409901,6.481919491,1.233416724,29.42991434,1.791600334,1,8.989841559,0.758092639
1733,2013/04/30,0.967640759,2.007037944,1.010786414,0.93619951,6.165621175,19.73607711,5.70379437,0.645884333,7.761015912,5.806686047,229.5899633,9719.476744,3.593405753,53.75994492,0,97.42197062,1101.904835,12.19461444,3.041921665,5.819690942,1.168298654,41.15437576,3.1750306,3.309669523,31.12867197,6.534577723,1.23378213,29.3000306,1.799265606,1,9.030370257,0.76499388
1734,2013/04/29,0.966292992,1.991306337,1.013726836,0.936398993,6.165027072,19.59658354,5.686265538,0.643636086,7.761534355,5.793487379,227.3697857,9718.39396,3.590025166,54.17295813,0,97.81895829,1106.070312,12.08830931,3.032563105,5.802638603,1.168458781,41.14237779,3.150232594,3.296347136,30.955159,6.520475864,1.233584992,29.27018989,1.79371616,1,8.958285671,0.762601998
1735,2013/04/26,0.97322871,2.000538503,1.019770752,0.94414955,6.165012693,19.80460035,5.735748904,0.646203554,7.763827987,5.84544965,231.9947688,9719.993846,3.605354258,54.32494807,0,98.5691207,1111.916301,12.195015,3.034387261,5.863143319,1.17524425,41.24317255,3.199476883,3.338487576,31.31817832,6.583506424,1.238479883,29.29994615,1.801677052,1,9.1247019,0.769289945
1736,2013/04/25,0.968577982,2.008103976,1.022477064,0.942966361,6.165902141,19.80045872,5.700229358,0.646636086,7.763685015,5.815749235,230.3058104,9716.888379,3.60588685,54.12538226,0,99.13608563,1110.795107,12.15,3.037308869,5.851299694,1.169648318,41.22018349,3.170259939,3.325152905,31.17958716,6.571941896,1.237614679,29.11009174,1.79969419,1,9.082874618,0.764525994
1737,2013/04/24,0.973320006,2.023527603,1.026064893,0.945871136,6.178071659,19.92080578,5.732200523,0.655466708,7.764108873,5.848454559,230.3167769,9716.869137,3.618945102,54.22035983,0,99.53867446,1117.791788,12.25549746,3.048131632,5.903429187,1.181454713,41.25557435,3.18060895,3.344225742,31.49184992,6.603490697,1.241503921,28.92972474,1.805013071,1,9.179993849,0.768875903
1738,2013/04/23,0.97582756,2.022016936,1.027713626,0.940646651,6.179137798,19.94534257,5.738337182,0.655619707,7.76443418,5.854888376,230.5234796,9724.788299,3.624711316,54.35488838,0,98.96843726,1119.199384,12.28953041,3.057582756,5.910315627,1.191070054,41.28791378,3.182602002,3.348575828,31.73749038,6.6147806,1.240415704,28.82986913,1.8073903,1,9.240492687,0.769822941
1739,2013/04/22,0.973843676,2.012502876,1.02592621,0.934877656,6.181790289,19.88954514,5.718263404,0.656822889,7.764132853,5.831096111,229.9532101,9716.867377,3.629515993,54.14665951,0,99.71619238,1119.843522,12.2736826,3.048707525,5.836465445,1.185932346,41.33466288,3.150954974,3.342256654,31.61294776,6.530566848,1.239625681,28.6699394,1.803712511,1,9.289637186,0.767047634
1740,2013/04/19,0.967746855,2.01280976,1.025009531,0.928402592,6.177735417,19.71559283,5.685017156,0.651467785,7.763629432,5.792451392,227.4037362,9708.486466,3.62828822,53.97255051,0,99.28326344,1119.878002,12.22996569,3.035531834,5.792222646,1.18078536,41.1361037,3.12642013,3.330766298,31.49081205,6.489515822,1.235913077,28.60007625,1.797026306,1,9.151505909,0.762485703
1741,2013/04/18,0.968417018,2.008968954,1.024300498,0.932464546,6.181065542,19.83518589,5.715063243,0.655270218,7.76297432,5.837255654,228.417018,9717.11767,3.626370257,53.97240322,0,98.42851667,1120.137984,12.18298199,3.034036029,5.816021464,1.184668455,41.22729015,3.154235339,3.352165581,31.59064776,6.516519739,1.235109237,28.70985052,1.795477194,1,9.163510924,0.766577233
1742,2013/04/17,0.966638739,1.987508569,1.02589687,0.925356082,6.172671186,19.69228426,5.679183487,0.656028639,7.76258664,5.798613756,224.3430574,9711.927793,3.626018737,54.20519461,0,97.95871734,1119.765405,12.20001523,3.035113108,5.754436743,1.180744916,41.29560515,3.133902049,3.328357072,31.47612156,6.453423718,1.235128342,28.85977607,1.793662884,1,9.163226445,0.761672633
1743,2013/04/16,0.96382055,1.986746896,1.021479168,0.926422424,6.183106101,19.70294767,5.678802651,0.652677279,7.762129637,5.798232919,224.5030086,9719.52167,3.627313581,54.10465382,0,97.77591591,1114.387996,12.16726331,3.040063981,5.729301546,1.178155229,41.36567903,3.135120725,3.333307944,31.32401554,6.384568512,1.235433011,28.9702186,1.791758702,1,9.146469647,0.761672633
1744,2013/04/15,0.961165049,1.9764544,1.020564177,0.928598731,6.186912316,19.77218867,5.699870041,0.652014372,7.76278572,5.819891446,224.9904442,9718.370155,3.627398517,54.62885101,0,97.72188671,1121.09166,12.13156487,3.039981653,5.733888846,1.180567235,41.18874704,3.14440792,3.34959101,31.38001682,6.398899167,1.23721428,29.08034554,1.789924318,1,9.066814464,0.764467548
1745,2013/04/12,0.949739504,1.978777199,1.011875575,0.9321943,6.192077842,19.8214833,5.711921545,0.651011339,7.761492492,5.832439473,225.6742262,9707.722954,3.629175605,54.52497702,0,99.24915722,1129.98008,12.06251915,3.038768005,5.732454796,1.16319338,41.29865155,3.144345694,3.362703034,31.02589641,6.387756666,1.237588109,29.03003371,1.789227705,1,8.930815201,0.766166105
1746,2013/04/11,0.946032472,1.972406433,1.009375715,0.928958,6.196203979,19.77437305,5.683588688,0.649439744,7.762481896,5.808598216,226.9913865,9709.48243,3.629773611,54.52473512,0,99.39019742,1129.179053,12.09398582,3.033462916,5.69936733,1.154051376,41.02827959,3.134690144,3.349340651,30.81484869,6.337220825,1.2366034,29.02965165,1.788550957,1,8.911502401,0.762253221
1747,2013/04/10,0.949793673,1.984410821,1.015589179,0.930994956,6.193871313,19.76539814,5.697921443,0.653217179,7.763029192,5.817285649,227.8083448,9688.629069,3.63418921,54.52468287,0,99.10591472,1131.44582,12.14603393,3.029802843,5.735900963,1.169188446,41.01558918,3.145346171,3.353966071,30.87650925,6.369631667,1.237964237,29.02032707,1.785878038,1,8.933211065,0.764175455
1748,2013/04/09,0.954677914,1.989723926,1.014877301,0.935582822,6.202377301,19.75613497,5.717638037,0.653182515,7.764417178,5.837806748,228.2592025,9722.116564,3.630291411,54.5398773,0,98.86503067,1139.087423,12.15943252,3.03642638,5.740797546,1.177607362,41.17177914,3.167484663,3.380904908,31.1357362,6.423696319,1.239110429,29.0398773,1.782822086,1,8.95743865,0.766871166
1749,2013/04/08,0.960070644,1.979037088,1.016969976,0.934346925,6.203332565,19.75504876,5.723949935,0.653420871,7.763725716,5.843814789,228.6339553,9747.124319,3.619135376,54.53735698,0,98.64086616,1143.522998,12.138217,3.05751363,5.723719573,1.182907164,41.30154342,3.170006911,3.384396836,31.28695385,6.418720725,1.240727943,29.22982416,1.788527989,1,9.033786378,0.767872226
1750,2013/04/05,0.959904203,2.01328801,1.014678616,0.939276885,6.201483313,19.90343016,5.759193449,0.655979604,7.76552843,5.879171817,232.6406057,9745.913164,3.627703956,54.83467244,0,96.17583436,1132.764215,12.3315822,3.060568603,5.753631026,1.190358467,41.1920581,3.224505562,3.415868356,31.56520396,6.488257108,1.239570457,29.31010507,1.799598269,1,9.149412855,0.772558714
1751,2013/04/04,0.958807926,2.020440006,1.015134966,0.948275862,6.20096739,20.14120768,5.814791699,0.661140584,7.763613668,5.935793416,235.122484,9757.622094,3.630597597,54.89779997,0,95.42050242,1127.913871,12.29497582,3.079887658,5.811359026,1.191137463,41.26150726,3.267826494,3.452254642,31.637775,6.558277422,1.241691372,29.36963645,1.808082384,1,9.245514121,0.78015291
1752,2013/04/03,0.953928906,2.019956345,1.014187714,0.948472092,6.208216402,20.1340817,5.810336763,0.661365762,7.762316807,5.931945744,235.5004677,9747.591207,3.619893982,54.45509822,0,93.51418771,1116.908326,12.26021204,3.082319925,5.80487995,1.184752105,40.91440599,3.266916121,3.446211413,31.58325538,6.490333645,1.237683193,29.37012785,1.808933583,1,9.234720923,0.779544746
1753,2013/04/02,0.955373832,2.018146417,1.012928349,0.946962617,6.182165109,20.15654206,5.805919003,0.659579439,7.741666667,5.923909657,235.1323988,9739.205607,3.612772586,54.17679128,0,93.29439252,1118.566978,12.32749221,3.077803738,5.815420561,1.18605919,40.87149533,3.259034268,3.441199377,31.15739875,6.472741433,1.234190031,29.29984424,1.804517134,1,9.204517134,0.778816199
1754,2013/03/28,0.961187036,2.007262788,1.016868411,0.952362358,6.216321749,20.10152284,5.822178836,0.660367044,7.764154627,5.9304959,237.7352597,9721.171417,3.645372901,54.32721593,0,94.39281531,1112.869973,12.3503319,3.096446701,5.866458415,1.195470519,40.84029676,3.264662241,3.451229988,31.05169856,6.525029285,1.24170246,29.22530262,1.812729403,1,9.230769231,0.780944943
1755,2013/03/27,0.958176692,2.023652882,1.016917293,0.953477444,6.213972431,20.20676692,5.837092732,0.661928258,7.76268797,5.948464912,238.1892231,9733.717105,3.644423559,54.46506892,0,94.21992481,1112.680138,12.40092419,3.09766604,5.852130326,1.19627193,40.90930451,3.275219298,3.456688596,30.99389098,6.502192982,1.244360902,29.29981203,1.822603383,1,9.298637218,0.78320802
1756,2013/03/26,0.953502838,2.013373766,1.018816577,0.949304098,6.212502916,20.06531374,5.794806003,0.660135293,7.759894254,5.905061815,236.7623046,9736.132494,3.635564886,54.43278128,0,94.27727237,1107.736568,12.31692714,3.096182256,5.829639997,1.196252235,41.04501983,3.248192209,3.43441412,30.89612005,6.497239717,1.241583081,29.30098748,1.818365601,1,9.262732291,0.777544514
1757,2013/03/25,0.955237727,2.01244685,1.020409741,0.944182451,6.213219946,19.89795129,5.76281407,0.658368767,7.761577116,5.870506378,236.915346,9740.378817,3.631310398,54.22597603,0,94.7429455,1109.795129,12.34750676,3.098569772,5.831465017,1.195593351,40.85040588,3.216621569,3.413219946,30.79242366,6.521917279,1.243602629,29.30653266,1.818940858,1,9.279860843,0.77309625
1758,2013/03/22,0.958603645,2.013592833,1.024019154,0.943157244,6.212001854,19.95057152,5.755869632,0.658634538,7.763129441,5.865384615,237.2953352,9754.131912,3.652687674,54.341211,0,94.87951807,1119.439296,12.41203275,3.112063639,5.822907013,1.201652765,40.83796725,3.228529503,3.420064875,30.90052518,6.50540624,1.249382144,29.32035836,1.819431572,1,9.322366389,0.772320049
1759,2013/03/21,0.958559256,1.992718823,1.023315259,0.946940356,6.217893106,19.99457785,5.773121611,0.659682417,7.763284276,5.883036406,236.5762974,9739.132455,3.66390395,54.24477149,0,95.23625097,1114.144074,12.38303641,3.121611154,5.846630519,1.200154919,40.7436096,3.239969016,3.422153369,30.93532146,6.479783114,1.249573974,29.16963594,1.814484895,1,9.298993029,0.774593338
1760,2013/03/20,0.963229046,1.981537273,1.025183469,0.94414832,6.216531479,19.83005021,5.757589803,0.660641174,7.762765547,5.865430668,235.5890305,9724.704519,3.678331402,54.34530707,0,95.55040556,1114.700657,12.38995751,3.122518347,5.828505214,1.21591348,40.72692159,3.214291232,3.417381228,30.86133642,6.440633449,1.251525686,29.1201236,1.820007725,1,9.285515643,0.772499034
1761,2013/03/19,0.963766996,1.980608776,1.024799135,0.943912237,6.215775649,19.81381335,5.759811496,0.661194376,7.760738566,5.862716316,235.7849197,9718.912237,3.683019159,54.375,0,95.40327565,1112.878554,12.39593634,3.121832509,5.810027812,1.213844252,40.69453028,3.209826947,3.403893696,30.85020087,6.444762052,1.249922744,29.27997528,1.816208282,1,9.219097651,0.772558714
1762,2013/03/18,0.962642122,1.987547374,1.021811432,0.945239384,6.218501044,19.8159177,5.765875164,0.662232191,7.761698507,5.868589991,237.5821796,9712.452626,3.693093047,54.12483564,0,95.0421533,1113.032717,12.48433754,3.131487354,5.802072859,1.21324155,40.67986697,3.214865806,3.415035966,30.87477763,6.448294532,1.249671282,29.52973935,1.814989558,1,9.177972001,0.773455024
1763,2013/03/15,0.963548831,1.97042641,1.020327067,0.94054715,6.216872994,19.54378725,5.699296959,0.660247593,7.758291304,5.794360385,233.157573,9706.113404,3.679581232,54.00504356,0,95.94987009,1110.262876,12.41349534,3.123720006,5.756151612,1.214121962,40.59376433,3.171710225,3.35709919,30.62433135,6.38201131,1.248204188,29.53996638,1.808497631,1,9.178358551,0.764175455
1764,2013/03/14,0.965834428,1.967998763,1.026435804,0.954394373,6.215892402,19.79979903,5.764473989,0.669165958,7.758367473,5.862719332,235.9897967,9703.625261,3.700780707,54.36654557,0,96.45976656,1111.834274,12.41617067,3.110922161,5.822060756,1.222153513,40.63847878,3.21164103,3.399628971,30.79632063,6.476308263,1.251681224,29.64984154,1.813094226,1,9.244337945,0.772976733
1765,2013/03/13,0.968569448,1.959787382,1.024882521,0.949002388,6.214236191,19.7457823,5.744549727,0.668515523,7.75710654,5.844310916,235.4595178,9691.110084,3.691626223,54.30629381,0,95.97873816,1104.521994,12.39003158,3.108004006,5.733764733,1.21177105,40.54156074,3.1881211,3.381095447,30.75263847,6.388644943,1.248131885,29.60018489,1.811108543,1,9.213080656,0.770356675
1766,2013/03/12,0.967823489,1.955029495,1.025971041,0.945682985,6.216272121,19.65984831,5.713399219,0.671339922,7.756914119,5.812686739,233.3946219,9688.630966,3.67739217,54.19213974,0,95.95495288,1095.211829,12.49567149,3.109017084,5.704052708,1.21098598,40.5998621,3.175515207,3.350953804,30.67417452,6.372634643,1.246303532,29.59013254,1.801654792,1,9.13445185,0.766107408
1767,2013/03/11,0.97752809,1.94574419,1.02793597,0.95120825,6.218485455,19.65676466,5.738725566,0.672117901,7.757195629,5.839233492,233.4923811,9694.62829,3.688702478,54.41280591,0,96.12898261,1097.737417,12.59996922,3.11020471,5.724565184,1.216946283,40.7403417,3.191626905,3.364475912,30.78459289,6.407572726,1.249499769,29.72987533,1.803755579,1,9.157303371,0.769585963
1768,2013/03/08,0.973109244,1.954010695,1.029029794,0.943850267,6.219480519,19.43697479,5.696944232,0.66539343,7.75592055,5.798930481,227.3796791,9683.781513,3.679373568,54.37509549,0,95.87471352,1090.320856,12.72711994,3.106035141,5.686401833,1.20618793,40.65775401,3.161191749,3.329793736,30.65034377,6.358976318,1.246524064,29.71963331,1.794499618,1,9.090603514,0.76394194
1769,2013/03/07,0.975019216,1.968639508,1.031667948,0.946810146,6.220292083,19.60799385,5.729900077,0.664873174,7.757109915,5.834358186,230.2075327,9694.419677,3.726441199,54.61260569,0,94.38893159,1087.970792,12.80099923,3.107609531,5.700614912,1.207071483,40.75326672,3.190776326,3.347425058,30.76863951,6.37509608,1.247425058,29.75019216,1.799154497,1,9.172943889,0.768639508
1770,2013/03/06,0.971998466,1.966321442,1.028615267,0.943690065,6.219102417,19.61258151,5.719677791,0.663137706,7.75596471,5.824932873,229.0372075,9696.171845,3.727042578,54.75258918,0,93.47909474,1083.766782,12.70786344,3.106789413,5.696202532,1.199079402,40.71116226,3.183352512,3.343153049,30.67510549,6.379670119,1.246183353,29.75987725,1.79248178,1,9.051016494,0.767165324
1771,2013/03/05,0.977059997,1.970231702,1.026469234,0.941921129,6.219502839,19.66318858,5.72019334,0.659659352,7.7563296,5.825533221,229.3002915,9699.815866,3.735307657,54.86496854,0,93.17937701,1088.460948,12.73599816,3.102654596,5.708147921,1.20937548,40.75111248,3.1694031,3.347782722,30.71198404,6.397422127,1.246278963,29.79975449,1.794614086,1,9.069663956,0.767224183
1772,2013/03/04,0.985700008,1.984239256,1.028676866,0.942261859,6.225801492,19.72783886,5.731913585,0.664257707,7.755670024,5.839547936,228.11563,9715.114938,3.730529715,54.86507265,0,93.54193896,1091.181671,12.79703237,3.107019297,5.724225417,1.2161144,40.81263935,3.182747751,3.355885293,30.75167218,6.44276159,1.246405782,29.83009149,1.802414085,1,9.087568232,0.768816791
1773,2013/03/01,0.980076923,1.986538462,1.033615385,0.941923077,6.223692308,19.75153846,5.735538462,0.665153846,7.756076923,5.839384615,227.1,9693.115385,3.729846154,54.91384615,0,92.71538462,1088.892308,12.84938462,3.097076923,5.758076923,1.212230769,40.66692308,3.190538462,3.356923077,30.75,6.435384615,1.24,29.79,1.804384615,1,9.084,0.769230769
1774,2013/02/28,0.975626476,1.970523269,1.025287531,0.929926118,6.224388758,19.52700129,5.679031152,0.657323482,7.756112423,5.777667758,225.3027649,9674.857186,3.707060705,54.37276259,0,92.21570569,1084.400944,12.76212964,3.093685734,5.702643004,1.204204433,40.69388377,3.162083936,3.319978673,30.53035265,6.434229568,1.236727854,29.76997486,1.796024069,1,8.953461802,0.761672633
1775,2013/02/27,0.980529892,1.981369779,1.025731083,0.929754906,6.227609376,19.57471177,5.693364893,0.659731236,7.757807131,5.797358174,225.6623654,9693.372528,3.726884019,53.84515538,0,91.66984806,1085.217989,12.84347561,3.100710086,5.701305643,1.213636711,40.70168741,3.179964877,3.337558219,30.55967015,6.440558907,1.238833321,29.83965794,1.80499351,1,8.87378789,0.763533634
1776,2013/02/26,0.975988377,1.982258928,1.026076317,0.930412174,6.230863348,19.54653208,5.703831154,0.660166705,7.759195534,5.805995259,225.5333792,9707.662308,3.731589814,54.09497591,0,91.91710637,1090.104764,12.80561291,3.102087635,5.704289975,1.208610538,40.81440697,3.187122429,3.34786266,30.59608473,6.468914889,1.239504474,29.83023629,1.807524662,1,8.82297163,0.764701384
1777,2013/02/25,0.969407697,1.96497294,1.022399278,0.924909802,6.237372219,19.18220084,5.608388455,0.660628382,7.756389056,5.703923632,220.6404089,9705.006013,3.713995791,53.82516536,0,93.95670475,1085.012026,12.66198136,3.09824113,5.612973542,1.19001804,40.65844859,3.117107637,3.29021347,30.24278413,6.369512928,1.236770896,29.82035478,1.794873722,1,8.825992183,0.751653638
1778,2013/02/22,0.967920522,1.967162142,1.020627939,0.930684059,6.240634006,19.33262551,5.657212195,0.653761565,7.75648415,5.755119066,221.8640983,9706.999848,3.709009556,54.25223722,0,93.26558471,1085.310177,12.72273624,3.101471257,5.662824207,1.193386926,40.73790384,3.150235098,3.32049143,30.38070681,6.413772183,1.237676323,29.8399818,1.792734719,1,8.871833763,0.7583801
1779,2013/02/21,0.975200971,1.96685879,1.019035341,0.932049143,6.239496436,19.33565903,5.657212195,0.655392083,7.75572577,5.75648415,221.8034279,9712.581526,3.674351585,54.60488397,0,93.1669953,1088.639466,12.76452298,3.10746246,5.669270438,1.197937206,40.82284241,3.165099348,3.321325648,30.38677385,6.417033217,1.239496436,29.85969968,1.794023965,1,8.921583498,0.7583801
1780,2013/02/20,0.969409125,1.955497382,1.01473448,0.923485415,6.237920718,18.99252057,5.579955123,0.653178758,7.754525056,5.678010471,217.8833209,9679.087509,3.663275991,54.07703815,0,93.56020942,1079.154824,12.64899028,3.096484667,5.539640987,1.194614809,40.70755423,3.109124907,3.27486911,30.08990277,6.304936425,1.237097981,29.8197457,1.779506358,1,8.875018699,0.747943156
1781,2013/02/19,0.966739082,1.960371563,1.011611357,0.923814518,6.244362874,19.05311259,5.588358679,0.646565286,7.754663271,5.685070043,217.8365421,9705.685819,3.684320923,54.34489475,0,93.49764027,1080.290658,12.67398307,3.104352386,5.55622144,1.183833995,40.65173421,3.122256349,3.280095887,30.12210652,6.328788673,1.238295003,29.86965316,1.776912128,1,8.893025695,0.749119784
1782,2013/02/18,0.96959257,1.968169563,1.006515878,0.92360695,6.245581186,19.01437987,5.58687837,0.64552127,7.754493709,5.681770521,218.6713601,9678.752247,3.678025764,54.30497304,0,93.79868185,1083.305872,12.69053325,3.099460755,5.547483523,1.183118634,40.58043739,3.137432594,3.284976034,30.13031756,6.335979629,1.238690833,29.88990413,1.766551827,1,8.830587178,0.748951468
1783,2013/02/15,0.967729831,1.95684803,1.002626642,0.923302064,6.232195122,19.05140713,5.597673546,0.645703565,7.754596623,5.693058161,219.4221388,9670.018762,3.68630394,54.30018762,0,93.08067542,1080.787992,12.6995122,3.094033771,5.54934334,1.178461538,40.64465291,3.144915572,3.293433396,30.13508443,6.345741088,1.237298311,29.87016886,1.769005629,1,8.81478424,0.750469043
1784,2013/02/14,0.966384032,1.967434531,1.00120057,0.922413146,6.23261049,19.04629699,5.597959031,0.644856307,7.755083665,5.692428904,219.4942598,9659.638328,3.679447738,53.93036692,0,93.336835,1084.962857,12.72026713,3.089217378,5.522998424,1.179185113,40.7075861,3.133863585,3.291888647,30.14271779,6.339911458,1.237412771,29.81015983,1.771216328,1,8.898326705,0.750356419
1785,2013/02/13,0.967062315,1.970994065,1.002818991,0.917284866,6.232492582,18.85979228,5.535311573,0.642433234,7.755934718,5.62611276,214.4658754,9645.318991,3.684866469,53.8189911,0,93.4347181,1086.728487,12.67017804,3.090430267,5.46810089,1.188575668,40.66765579,3.094807122,3.254302671,30.03857567,6.2884273,1.238575668,29.81973294,1.764688427,1,8.844287834,0.741839763
1786,2013/02/12,0.975368358,1.972466141,1.005506772,0.917398422,6.233888972,18.8383688,5.55253758,0.641092424,7.755469564,5.640348266,216.7584462,9644.64206,3.696234559,53.83546659,0,94.21044798,1093.287692,12.75212085,3.099940467,5.497097782,1.196681054,40.73001935,3.107605298,3.279877958,30.09376395,6.377511534,1.243786278,29.86977229,1.775487424,1,8.979461229,0.744158357
1787,2013/02/11,0.972966918,1.973639011,1.007691733,0.918079307,6.232394892,18.84848032,5.572175342,0.637368382,7.754984691,5.657904563,217.8478082,9610.925248,3.701889329,53.85482787,0,93.43588978,1093.876484,12.76753043,3.098498992,5.51079083,1.200881189,40.72511388,3.101859458,3.286012994,30.16951684,6.403853334,1.239563886,29.84989919,1.773131208,1,8.912329176,0.746770219
